state,county_name,contest,office,district,candidate,party_detailed,magnitude,order
TEXAS,SMITH,State Representative District 6,STATE HOUSE,6,NA,NA,1,54909
TEXAS,STEPHENS,President / Vice-President (65),US PRESIDENT,FEDERAL,NA,NA,1,54945
TEXAS,STEPHENS,US Senator (70),US SENATE,TEXAS,NA,NA,1,54946
TEXAS,STEPHENS,"US Representative, Dist 11",US HOUSE,11,NA,NA,1,54947
TEXAS,STEPHENS,"US Representative, Dist 19",US HOUSE,19,NA,NA,1,54948
TEXAS,STEPHENS,"State Senator, Dist 28 (105)",STATE SENATE,28,NA,NA,1,54958
TEXAS,STEPHENS,"State Representative, Dist 60 (108)",STATE HOUSE,60,NA,NA,1,54959
TEXAS,WALKER,President / Vice-President (73),US PRESIDENT,FEDERAL,NA,NA,1,54970
TEXAS,WALKER,US Senator (76),US SENATE,TEXAS,NA,NA,1,54971
TEXAS,WALKER,"US Representative, Dist 8 (79)",US HOUSE,8,NA,NA,1,54972
TEXAS,WALKER,"State Representative, Dist 18 (112)",STATE HOUSE,18,NA,NA,1,54982
TEXAS,WHARTON,President / Vice-President (101),US PRESIDENT,FEDERAL,NA,NA,1,55005
TEXAS,WHARTON,US Senator (106),US SENATE,TEXAS,NA,NA,1,55006
TEXAS,WHARTON,"US Representative, Dist 27 (111)",US HOUSE,27,NA,NA,1,55007
TEXAS,WHARTON,"State Senator, Dist 18 (141)",STATE SENATE,18,NA,NA,1,55016
TEXAS,WHARTON,"State Representative, Dist 85 (144)",STATE HOUSE,85,NA,NA,1,55017
TEXAS,WILLIAMSON,President/Vice President,US PRESIDENT,FEDERAL,NA,NA,1,55067
TEXAS,WILLIAMSON,United States Senator,US SENATE,TEXAS,NA,NA,1,55068
TEXAS,WILLIAMSON,"United States Representative, District 31",US HOUSE,31,NA,NA,1,55069
TEXAS,WILLIAMSON,"State Representative, District 20",STATE HOUSE,20,NA,NA,1,55079
TEXAS,WILLIAMSON,"State Representative, District 52",STATE HOUSE,52,NA,NA,1,55080
TEXAS,WILLIAMSON,"State Representative, District 136",STATE HOUSE,136,NA,NA,1,55081
UTAH,SAN JUAN,U.S. President and Vice President (102),US PRESIDENT,FEDERAL,NA,NA,1,55229
UTAH,SAN JUAN,U.S. House District 3 (105),US HOUSE,3,NA,NA,1,55230
UTAH,SAN JUAN,Governor and Lt. Governor (111),GOVERNOR,UTAH,NA,NA,1,55231
UTAH,SAN JUAN,State Senate District 27 (120),STATE SENATE,27,NA,NA,1,55235
UTAH,SAN JUAN,State House District 73 (123),STATE HOUSE,73,NA,NA,1,55236
WISCONSIN,BROWN,President/Vice President,US PRESIDENT,FEDERAL,NA,NA,1,55262
WISCONSIN,BROWN,Representative in Congress,US HOUSE,8,NA,NA,1,55263
WISCONSIN,BROWN,State Senator District 2,STATE SENATE,2,NA,NA,1,55264
WISCONSIN,BROWN,State Senator District 30,STATE SENATE,30,NA,NA,1,55265
WISCONSIN,BROWN,Representative to the Assembly District 1,STATE HOUSE,1,NA,NA,1,55266
WISCONSIN,BROWN,Representative to the Assembly District 2,STATE HOUSE,2,NA,NA,1,55267
WISCONSIN,BROWN,Representative to the Assembly District 4,STATE HOUSE,4,NA,NA,1,55268
WISCONSIN,BROWN,Representative to the Assembly District 5,STATE HOUSE,5,NA,NA,1,55269
WISCONSIN,BROWN,Representative to the Assembly District 6,STATE HOUSE,6,NA,NA,1,55270
WISCONSIN,BROWN,Representative to the Assembly District 88,STATE HOUSE,88,NA,NA,1,55271
WISCONSIN,BROWN,Representative to the Assembly District 89,STATE HOUSE,89,NA,NA,1,55272
WISCONSIN,BROWN,Representative to the Assembly District 90,STATE HOUSE,90,NA,NA,1,55273
WISCONSIN,CALUMET,Pres/Vice Pres (135),US PRESIDENT,FEDERAL,NA,NA,1,55290
WISCONSIN,CALUMET,"Congress, Dist. 8 (140)",US HOUSE,8,NA,NA,1,55291
WISCONSIN,CALUMET,"Congress, Dist. 6 (145)",US HOUSE,6,NA,NA,1,55292
WISCONSIN,CALUMET,State Senator Dist. 20 (150),STATE SENATE,20,NA,NA,1,55293
WISCONSIN,CALUMET,Rep. to Assembly Dist. 3 (155),STATE HOUSE,3,NA,NA,1,55294
WISCONSIN,CALUMET,Rep. to Assembly Dist. 25 (160),STATE HOUSE,25,NA,NA,1,55295
WISCONSIN,CALUMET,Rep. to Assembly Dist. 27 (165),STATE HOUSE,27,NA,NA,1,55296
WISCONSIN,CALUMET,Rep. to Assembly Dist. 59 (170),STATE HOUSE,59,NA,NA,1,55297
WISCONSIN,DANE,President / Vice President,US PRESIDENT,FEDERAL,NA,NA,1,55307
WISCONSIN,DANE,Representative in Congress District 2,US HOUSE,2,NA,NA,1,55308
WISCONSIN,DANE,State Senator District 14,STATE SENATE,14,NA,NA,1,55309
WISCONSIN,DANE,State Senator District 16,STATE SENATE,16,NA,NA,1,55310
WISCONSIN,DANE,State Senator District 26,STATE SENATE,26,NA,NA,1,55311
WISCONSIN,DANE,Representative to the Assembly District 37,STATE HOUSE,37,NA,NA,1,55312
WISCONSIN,DANE,Representative to the Assembly District 38,STATE HOUSE,38,NA,NA,1,55313
WISCONSIN,DANE,Representative to the Assembly District 42,STATE HOUSE,42,NA,NA,1,55314
WISCONSIN,DANE,Representative to the Assembly District 43,STATE HOUSE,43,NA,NA,1,55315
WISCONSIN,DANE,Representative to the Assembly District 46,STATE HOUSE,46,NA,NA,1,55316
WISCONSIN,DANE,Representative to the Assembly District 47,STATE HOUSE,47,NA,NA,1,55317
WISCONSIN,DANE,Representative to the Assembly District 48,STATE HOUSE,48,NA,NA,1,55318
WISCONSIN,DANE,Representative to the Assembly District 76,STATE HOUSE,76,NA,NA,1,55319
WISCONSIN,DANE,Representative to the Assembly District 77,STATE HOUSE,77,NA,NA,1,55320
WISCONSIN,DANE,Representative to the Assembly District 78,STATE HOUSE,78,NA,NA,1,55321
WISCONSIN,DANE,Representative to the Assembly District 79,STATE HOUSE,79,NA,NA,1,55322
WISCONSIN,DANE,Representative to the Assembly District 80,STATE HOUSE,80,NA,NA,1,55323
WISCONSIN,DANE,Representative to the Assembly District 81,STATE HOUSE,81,NA,NA,1,55324
WISCONSIN,EAU CLAIRE,President / Vice President,US PRESIDENT,FEDERAL,NA,NA,1,55340
WISCONSIN,EAU CLAIRE,Representative in Congress,US HOUSE,3,NA,NA,1,55341
WISCONSIN,EAU CLAIRE,Representative Assembly District 68,STATE HOUSE,68,NA,NA,1,55342
WISCONSIN,EAU CLAIRE,Representative Assembly District 91,STATE HOUSE,91,NA,NA,1,55343
WISCONSIN,EAU CLAIRE,Representative Assembly District 93,STATE HOUSE,93,NA,NA,1,55344
WISCONSIN,JEFFERSON,President,US PRESIDENT,FEDERAL,NA,NA,1,55350
WISCONSIN,JEFFERSON,Representative in Congress,US HOUSE,5,NA,NA,1,55351
WISCONSIN,JEFFERSON,Representative to the Assembly District 33,STATE HOUSE,33,NA,NA,1,55352
WISCONSIN,JEFFERSON,Representative to the Assembly District 37,STATE HOUSE,37,NA,NA,1,55353
WISCONSIN,JEFFERSON,Representative to the Assembly District 38,STATE HOUSE,38,NA,NA,1,55354
WISCONSIN,JEFFERSON,Representative to the Assembly District 43,STATE HOUSE,43,NA,NA,1,55355
WISCONSIN,KENOSHA,President / Vice President,US PRESIDENT,FEDERAL,NA,NA,1,55363
WISCONSIN,KENOSHA,Representative in Congress,US HOUSE,1,NA,NA,1,55364
WISCONSIN,KENOSHA,State Senator District 22,STATE SENATE,22,NA,NA,1,55365
WISCONSIN,KENOSHA,Representative to the Assembly District 32,STATE HOUSE,32,NA,NA,1,55366
WISCONSIN,KENOSHA,Representative to the Assembly District 61,STATE HOUSE,61,NA,NA,1,55367
WISCONSIN,KENOSHA,Representative to the Assembly District 64,STATE HOUSE,64,NA,NA,1,55368
WISCONSIN,KENOSHA,Representative to the Assembly District 65,STATE HOUSE,65,NA,NA,1,55369
WISCONSIN,LACROSS,President  Vice President...7,US PRESIDENT,FEDERAL,NA,NA,1,55377
WISCONSIN,LACROSS,President  Vice President...8,US PRESIDENT,FEDERAL,NA,NA,1,55378
WISCONSIN,LACROSS,President  Vice President...9,US PRESIDENT,FEDERAL,NA,NA,1,55379
WISCONSIN,LACROSS,President  Vice President...10,US PRESIDENT,FEDERAL,NA,NA,1,55380
WISCONSIN,LACROSS,President  Vice President...11,US PRESIDENT,FEDERAL,NA,NA,1,55381
WISCONSIN,LACROSS,President  Vice President...12,US PRESIDENT,FEDERAL,NA,NA,1,55382
WISCONSIN,LACROSS,President  Vice President...13,US PRESIDENT,FEDERAL,NA,NA,1,55383
WISCONSIN,LACROSS,President  Vice President...14,US PRESIDENT,FEDERAL,NA,NA,1,55384
WISCONSIN,ORR,President / Vice President,US PRESIDENT,FEDERAL,NA,NA,1,55385
WISCONSIN,ORR,Representative in Congress,US HOUSE,8,NA,NA,1,55386
WISCONSIN,ORR,Representative Assembly District 68,STATE HOUSE,68,NA,NA,1,55387
WISCONSIN,ORR,Representative Assembly District 91,STATE HOUSE,91,NA,NA,1,55388
WISCONSIN,ORR,Representative Assembly District 93,STATE HOUSE,93,NA,NA,1,55389
WISCONSIN,OUTAGAMIE,President Vice President (2453),US PRESIDENT,FEDERAL,NA,NA,1,55395
WISCONSIN,OUTAGAMIE,Representative in Congress District 6 (2478),US HOUSE,6,NA,NA,1,55396
WISCONSIN,OUTAGAMIE,Representative in Congress District 8 (2482),US HOUSE,8,NA,NA,1,55397
WISCONSIN,OUTAGAMIE,State Senator District 2,STATE SENATE,2,NA,NA,1,55398
WISCONSIN,OUTAGAMIE,State Senator District 14,STATE SENATE,14,NA,NA,1,55399
WISCONSIN,OUTAGAMIE,Representative to the Assembly District 2 (2496),STATE HOUSE,2,NA,NA,1,55400
WISCONSIN,OUTAGAMIE,Representative to the Assembly District 3 (2500),STATE HOUSE,3,NA,NA,1,55401
WISCONSIN,OUTAGAMIE,Representative to the Assembly District 5 (2504),STATE HOUSE,5,NA,NA,1,55402
WISCONSIN,OUTAGAMIE,Representative to the Assembly District 6 (2508),STATE HOUSE,6,NA,NA,1,55403
WISCONSIN,OUTAGAMIE,Representative to the Assembly District 40 (2512),STATE HOUSE,40,NA,NA,1,55404
WISCONSIN,OUTAGAMIE,Representative to the Assembly District 55 (2516),STATE HOUSE,55,NA,NA,1,55405
WISCONSIN,OUTAGAMIE,Representative to the Assembly District 56 (2520),STATE HOUSE,56,NA,NA,1,55406
WISCONSIN,OUTAGAMIE,Representative to the Assembly District 57 (2524),STATE HOUSE,57,NA,NA,1,55407
WISCONSIN,PIERCE,President / Vice President (130),US PRESIDENT,FEDERAL,NA,NA,1,55425
WISCONSIN,PIERCE,Rep in Congress- D3 (135),US HOUSE,3,NA,NA,1,55426
WISCONSIN,PIERCE,Rep in Congress- D7 (140),US HOUSE,7,NA,NA,1,55427
WISCONSIN,PIERCE,State Senator- D10 (145),STATE SENATE,10,NA,NA,1,55428
WISCONSIN,PIERCE,Rep to Assembly- D30 (150),STATE HOUSE,30,NA,NA,1,55429
WISCONSIN,PIERCE,Rep to Assembly- D93 (155),STATE HOUSE,93,NA,NA,1,55430
WISCONSIN,SAUK,President / Vice President (156),US PRESIDENT,FEDERAL,NA,NA,1,55440
WISCONSIN,SAUK,Rep in Congress Dist 2 (161),US HOUSE,2,NA,NA,1,55441
WISCONSIN,SAUK,State Senator Dist 14 (166),STATE SENATE,14,NA,NA,1,55442
WISCONSIN,SAUK,Rep to the Assembly Dist 41 (171),STATE HOUSE,41,NA,NA,1,55443
WISCONSIN,SAUK,Rep to the Assembly Dist 50 (176),STATE HOUSE,50,NA,NA,1,55444
WISCONSIN,SAUK,Rep to the Assembly Dist 51 (181),STATE HOUSE,51,NA,NA,1,55445
WISCONSIN,SAUK,Rep to the Assembly Dist 81 (186),STATE HOUSE,81,NA,NA,1,55446
WISCONSIN,SHEBOYGAN,Choice_444_1:President / Vice President:Vote For 1:Biden / Harris:Non-Partisan,US PRESIDENT,FEDERAL,JOSEPH R BIDEN,DEMOCRAT,1,55454
WISCONSIN,SHEBOYGAN,Choice_445_1:President / Vice President:Vote For 1:Write-in:Non-Partisan,US PRESIDENT,FEDERAL,WRITEIN,NA,1,55455
WISCONSIN,SHEBOYGAN,Choice_454_1:President / Vice President:Vote For 1:Trump / Pence:Non-Partisan,US PRESIDENT,FEDERAL,DONALD J TRUMP,REPUBLICAN,1,55456
WISCONSIN,SHEBOYGAN,Choice_455_1:President / Vice President:Vote For 1:Blankenship / Mohr:Non-Partisan,US PRESIDENT,FEDERAL,BLANKENSHIP,OTHER,1,55457
WISCONSIN,SHEBOYGAN,Choice_456_1:President / Vice President:Vote For 1:Jorgensen / Cohen:Non-Partisan,US PRESIDENT,FEDERAL,JO JORGENSEN,LIBERTARIAN,1,55458
WISCONSIN,SHEBOYGAN,Choice_457_1:President / Vice President:Vote For 1:Carroll / Patel:Non-Partisan,US PRESIDENT,FEDERAL,CARROLL,OTHER,1,55459
WISCONSIN,SHEBOYGAN,"Choice_253_1:Representative in Congress, District 6:Vote For 1:Glenn Grothman:Non-Partisan",US HOUSE,6,GLENN GROTHMAN,REPUBLICAN,1,55460
WISCONSIN,SHEBOYGAN,"Choice_254_1:Representative in Congress, District 6:Vote For 1:Write-in:Non-Partisan",US HOUSE,6,WRITEIN,NA,1,55461
WISCONSIN,SHEBOYGAN,"Choice_453_1:Representative in Congress, District 6:Vote For 1:Jessica King:Non-Partisan",US HOUSE,6,JESSICA KING,DEMOCRAT,1,55462
WISCONSIN,SHEBOYGAN,Choice_429_1:State Senator District 20:Vote For 1:Write-in:Non-Partisan,STATE SENATE,20,WRITEIN,NA,1,55463
WISCONSIN,SHEBOYGAN,Choice_442_2:State Senator District 20:Vote For 1:Duey Stroebel:Republican Party,STATE SENATE,20,DUEY STROEBEL,REPUBLICAN,1,55464
WISCONSIN,SHEBOYGAN,"Choice_261_1:Representative to the Assembly, District 26:Vote For 1:Terry Katsma:Non-Partisan",STATE HOUSE,26,TERRY KATSMA,REPUBLICAN,1,55465
WISCONSIN,SHEBOYGAN,"Choice_262_1:Representative to the Assembly, District 26:Vote For 1:Write-in:Non-Partisan",STATE HOUSE,26,WRITEIN,NA,1,55466
WISCONSIN,SHEBOYGAN,"Choice_458_1:Representative to the Assembly, District 26:Vote For 1:Mary Lynne Donohue:Non-Partisan",STATE HOUSE,26,MARRY LYNEE DONOHUE,DEMOCRAT,1,55467
WISCONSIN,SHEBOYGAN,"Choice_265_1:Representative to the Assembly, District 27:Vote For 1:Tyler Vorpagel:Non-Partisan",STATE HOUSE,27,TYLER VORPAGEL,REPUBLICAN,1,55468
WISCONSIN,SHEBOYGAN,"Choice_266_1:Representative to the Assembly, District 27:Vote For 1:Write-in:Non-Partisan",STATE HOUSE,27,WRITEIN,NA,1,55469
WISCONSIN,SHEBOYGAN,"Choice_269_1:Representative to the Assembly, District 59:Vote For 1:Timothy Ramthun:Non-Partisan",STATE HOUSE,59,TIMONTHY RAMTHUN,REPUBLICAN,1,55470
WISCONSIN,SHEBOYGAN,"Choice_279_1:Representative to the Assembly, District 59:Vote For 1:Write-in:Non-Partisan",STATE HOUSE,59,WRITEIN,NA,1,55471
WISCONSIN,ST CROIX,President / Vice President (152),US PRESIDENT,FEDERAL,NA,NA,1,55482
WISCONSIN,ST CROIX,Rep in Congress Dist 7 (157),US HOUSE,7,NA,NA,1,55483
WISCONSIN,ST CROIX,State Senator Dist 10 (162),STATE SENATE,10,NA,NA,1,55484
WISCONSIN,ST CROIX,Rep to the Assembly Dist 28 (167),STATE HOUSE,28,NA,NA,1,55485
WISCONSIN,ST CROIX,Rep to the Assembly Dist 29 (172),STATE HOUSE,29,NA,NA,1,55486
WISCONSIN,ST CROIX,Rep to the Assembly Dist 30 (177),STATE HOUSE,30,NA,NA,1,55487
WISCONSIN,ST CROIX,Rep to the Assembly Dist 75 (182),STATE HOUSE,75,NA,NA,1,55488
WISCONSIN,ST CROIX,Rep to the Assembly Dist 93 (187),STATE HOUSE,93,NA,NA,1,55489
WISCONSIN,WAUKESHA,President/Vice President,US PRESIDENT,FEDERAL,NA,NA,1,55494
WISCONSIN,WAUKESHA,Representative in Congress District 1,US HOUSE,1,NA,NA,1,55495
WISCONSIN,WAUKESHA,Representative in Congress District 4,US HOUSE,4,NA,NA,1,55496
WISCONSIN,WAUKESHA,Representative in Congress District 5,US HOUSE,5,NA,NA,1,55497
WISCONSIN,WAUKESHA,State Senator District 8,STATE SENATE,8,NA,NA,1,55498
WISCONSIN,WAUKESHA,State Senator District 28,STATE SENATE,28,NA,NA,1,55499
WISCONSIN,WAUKESHA,Representative to the Assembly District 13,STATE HOUSE,13,NA,NA,1,55500
WISCONSIN,WAUKESHA,Representative to the Assembly District 14,STATE HOUSE,14,NA,NA,1,55501
WISCONSIN,WAUKESHA,Representative to the Assembly District 15,STATE HOUSE,15,NA,NA,1,55502
WISCONSIN,WAUKESHA,Representative to the Assembly District 22,STATE HOUSE,22,NA,NA,1,55503
WISCONSIN,WAUKESHA,Representative to the Assembly District 24,STATE HOUSE,24,NA,NA,1,55504
WISCONSIN,WAUKESHA,Representative to the Assembly District 33,STATE HOUSE,33,NA,NA,1,55505
WISCONSIN,WAUKESHA,Representative to the Assembly District 38,STATE HOUSE,38,NA,NA,1,55506
WISCONSIN,WAUKESHA,Representative to the Assembly District 83,STATE HOUSE,83,NA,NA,1,55507
WISCONSIN,WAUKESHA,Representative to the Assembly District 84,STATE HOUSE,84,NA,NA,1,55508
WISCONSIN,WAUKESHA,Representative to the Assembly District 97,STATE HOUSE,97,NA,NA,1,55509
WISCONSIN,WAUKESHA,Representative to the Assembly District 98,STATE HOUSE,98,NA,NA,1,55510
WISCONSIN,WAUKESHA,Representative to the Assembly District 99,STATE HOUSE,99,NA,NA,1,55511
CALIFORNIA,HUMBOLDT,PRESIDENT AND VICE PRESIDENT,US PRESIDENT,FEDERAL,NA,NA,1,55576
CALIFORNIA,HUMBOLDT,US REPRESENTATIVE DISTRICT 2,US HOUSE,2,NA,NA,1,55577
CALIFORNIA,HUMBOLDT,STATE ASSEMBLY DISTRICT 2,STATE HOUSE,2,NA,NA,1,55578
CALIFORNIA,LAKE,PRESIDENT AND VICE PRESIDENT,US PRESIDENT,FEDERAL,NA,NA,1,55621
CALIFORNIA,LAKE,UNITED STATES REPRESENTATIVE 3rd District,US HOUSE,3,NA,NA,1,55622
CALIFORNIA,LAKE,MEMBER OF THE STATE ASSEMBLY 4th District,STATE HOUSE,4,NA,NA,NA,55623
CALIFORNIA,LAKE,UNITED STATES REPRESENTATIVE 5th District,US HOUSE,5,NA,NA,1,55628
CALIFORNIA,MENDOCINO,PRESIDENT and VICE PRESIDENT,US PRESIDENT,FEDERAL,NA,NA,1,55632
CALIFORNIA,MENDOCINO,HOUSE OF REPRESENTATIVES  2nd Congressional District,US HOUSE,2,NA,NA,1,55633
CALIFORNIA,MENDOCINO,MEMBER OF ASSEMBLY 2nd Assembly District,STATE HOUSE,2,NA,NA,1,55634
CALIFORNIA,NEVADA,United States President and Vice-President,US PRESIDENT,FEDERAL,NA,NA,1,55687
CALIFORNIA,NEVADA,House of Representatives of the United States District 1,US HOUSE,1,NA,NA,1,55688
CALIFORNIA,NEVADA,State Senate District 1,STATE SENATE,1,NA,NA,1,55689
CALIFORNIA,NEVADA,Assembly District 1,STATE HOUSE,1,NA,NA,1,55690
CALIFORNIA,NEVADA,House of Representatives of the United States District 4,US HOUSE,4,NA,NA,1,55699
CALIFORNIA,SAN JOAQUIN,PRESIDENT AND VICE PRESIDENT,US PRESIDENT,FEDERAL,NA,NA,1,55726
CALIFORNIA,SAN JOAQUIN,CONGRESSIONAL DISTRICT 9,US HOUSE,9,NA,NA,1,55727
CALIFORNIA,SAN JOAQUIN,SENATE DISTRICT 5,STATE SENATE,5,NA,NA,1,55728
CALIFORNIA,SAN JOAQUIN,ASSEMBLY DISTRICT 9,STATE HOUSE,9,NA,NA,1,55729
CALIFORNIA,SAN JOAQUIN,ASSEMBLY DISTRICT 13,STATE HOUSE,13,NA,NA,1,55730
CALIFORNIA,SAN JOAQUIN,CONGRESSIONAL DISTRICT 10,US HOUSE,10,NA,NA,1,55738
CALIFORNIA,STANISLAUS,President and Vice President,US PRESIDENT,FEDERAL,NA,NA,1,55815
CALIFORNIA,STANISLAUS,United States Representative District 10,US HOUSE,10,NA,NA,1,55816
CALIFORNIA,STANISLAUS,Member of the State Assembly District 12,STATE HOUSE,12,NA,NA,1,55817
CALIFORNIA,STANISLAUS,State Senator District 5,STATE SENATE,5,NA,NA,1,55821
CALIFORNIA,STANISLAUS,Member of the State Assembly District  21,STATE HOUSE,21,NA,NA,NA,55829
IDAHO,BONNER,PRESIDENT,US PRESIDENT,FEDERAL,NA,NA,1,55844
IDAHO,BONNER,UNITED STATES SENATOR,US SENATE,IDAHO,NA,NA,1,55845
IDAHO,BONNER,REPRESENTATIVE IN CONGRESS FIRST DISTRICT,US HOUSE,1,NA,NA,1,55846
IDAHO,BONNER,LEGISLATIVE DISTRICT 1 STATE SENATOR,STATE SENATE,1,NA,NA,1,55847
IDAHO,BONNER,LEGISLATIVE DISTRICT 1 STATE REPRESENTATIVE POSITION A,STATE HOUSE,1A,NA,NA,1,55848
IDAHO,BONNER,LEGISLATIVE DISTRICT 1 STATE REPRESENTATIVE POSITION B,STATE HOUSE,1B,NA,NA,1,55849
IDAHO,BONNER,LEGISLATIVE DISTRICT 7 STATE SENATOR,STATE SENATE,7,NA,NA,1,55856
IDAHO,BONNER,LEGISLATIVE DISTRICT 7 STATE REPRESENTATIVE POSITION A,STATE HOUSE,7A,NA,NA,1,55857
IDAHO,BONNER,LEGISLATIVE DISTRICT 7 STATE REPRESENTATIVE POSITION B,STATE HOUSE,7B,NA,NA,1,55858
MICHIGAN,CLINTON,Electors of President and Vice-President of the United States,US PRESIDENT,FEDERAL,NA,NA,1,55860
MICHIGAN,CLINTON,United States Senator,US SENATE,MICHIGAN,NA,NA,1,55861
MICHIGAN,CLINTON,Representative in Congress 4th District,US HOUSE,4,NA,NA,1,55862
MICHIGAN,CLINTON,Representative in State Legislature 93rd District,STATE HOUSE,93,NA,NA,1,55863
MICHIGAN,EATON,Electors of President and Vice-President of the United States,US PRESIDENT,FEDERAL,NA,NA,1,55938
MICHIGAN,EATON,United States Senator,US SENATE,MICHIGAN,NA,NA,1,55939
MICHIGAN,EATON,Representative in Congress 7th District,US HOUSE,7,NA,NA,1,55940
MICHIGAN,EATON,Representative in State Legislature 71st District,STATE HOUSE,71,NA,NA,1,55941
MICHIGAN,EATON,Representative in State Legislature 65th District,STATE HOUSE,65,NA,NA,1,56005
MICHIGAN,HILLSDALE,Electors of President and Vice-President of the United States,US PRESIDENT,FEDERAL,NA,NA,1,56021
MICHIGAN,HILLSDALE,United States Senator,US SENATE,MICHIGAN,NA,NA,1,56022
MICHIGAN,HILLSDALE,Representative in Congress 7th District,US HOUSE,7,NA,NA,1,56023
MICHIGAN,HILLSDALE,Representative in State Legislature 58th District,STATE HOUSE,58,NA,NA,1,56024
MICHIGAN,HILLSDALE,Representative In Congress 5th District,US HOUSE,5,NA,NA,1,56054
MICHIGAN,HILLSDALE,State Senator 16th District,STATE SENATE,16,NA,NA,1,56055
MICHIGAN,HILLSDALE,Representative In State Legislature 35th District,STATE HOUSE,35,NA,NA,1,56056
MICHIGAN,HILLSDALE,State Senator 17th District,STATE SENATE,17,NA,NA,1,56065
MICHIGAN,LIVINGSTON,Electors of President and Vice-President of the United States,US PRESIDENT,FEDERAL,NA,NA,1,56116
MICHIGAN,LIVINGSTON,United States Senator,US SENATE,MICHIGAN,NA,NA,1,56117
MICHIGAN,LIVINGSTON,Representative In Congress 8th District,US HOUSE,8,NA,NA,1,56118
MICHIGAN,LIVINGSTON,Representative In  State Legislature 47th District,STATE HOUSE,47,NA,NA,1,56119
MICHIGAN,LIVINGSTON,Representative In  State Legislature 42nd District,STATE HOUSE,42,NA,NA,1,56151
CALIFORNIA,ORANGE,PRESIDENT AND VICE PRESIDENT,US PRESIDENT,FEDERAL,NA,NA,1,56234
CALIFORNIA,ORANGE,UNITED STATES REPRESENTATIVE 45th District,US HOUSE,45,NA,NA,1,56235
CALIFORNIA,ORANGE,STATE SENATOR 37th District,STATE SENATE,37,NA,NA,1,56236
CALIFORNIA,ORANGE,MEMBER OF THE STATE ASSEMBLY 68th District,STATE HOUSE,68,NA,NA,1,56237
CALIFORNIA,ORANGE,MEMBER OF THE STATE ASSEMBLY 73rd District,STATE HOUSE,73,NA,NA,1,56244
CALIFORNIA,ORANGE,UNITED STATES REPRESENTATIVE 48th District,US HOUSE,48,NA,NA,1,56250
CALIFORNIA,ORANGE,MEMBER OF THE STATE ASSEMBLY 74th District,STATE HOUSE,74,NA,NA,1,56251
CALIFORNIA,ORANGE,UNITED STATES REPRESENTATIVE 39th District,US HOUSE,39,NA,NA,1,56256
CALIFORNIA,ORANGE,STATE SENATOR 29th District,STATE SENATE,29,NA,NA,1,56257
CALIFORNIA,ORANGE,MEMBER OF THE STATE ASSEMBLY 55th District,STATE HOUSE,55,NA,NA,1,56258
CALIFORNIA,ORANGE,UNITED STATES REPRESENTATIVE 46th District,US HOUSE,46,NA,NA,1,56263
CALIFORNIA,ORANGE,MEMBER OF THE STATE ASSEMBLY 69th District,STATE HOUSE,69,NA,NA,1,56264
CALIFORNIA,ORANGE,UNITED STATES REPRESENTATIVE 47th District,US HOUSE,47,NA,NA,1,56269
CALIFORNIA,ORANGE,MEMBER OF THE STATE ASSEMBLY 65th District,STATE HOUSE,65,NA,NA,1,56270
CALIFORNIA,ORANGE,MEMBER OF THE STATE ASSEMBLY 72nd District,STATE HOUSE,72,NA,NA,1,56272
CALIFORNIA,ORANGE,UNITED STATES REPRESENTATIVE 49th District,US HOUSE,49,NA,NA,1,56287
CALIFORNIA,ORANGE,UNITED STATES REPRESENTATIVE 38th District,US HOUSE,38,NA,NA,1,56291
MICHIGAN,WASHTENAW,Electors of President and Vice-President of the United States,US PRESIDENT,FEDERAL,NA,NA,1,56366
MICHIGAN,WASHTENAW,United States Senator,US SENATE,MICHIGAN,NA,NA,1,56367
MICHIGAN,WASHTENAW,Representative in Congress 12th District,US HOUSE,12,NA,NA,1,56368
MICHIGAN,WASHTENAW,Representative in State Legislature 53rd District,STATE HOUSE,53,NA,NA,1,56369
MICHIGAN,WASHTENAW,Representative in State Legislature 54th District,STATE HOUSE,54,NA,NA,1,56397
MICHIGAN,WASHTENAW,Representative in State Legislature 52nd District,STATE HOUSE,52,NA,NA,1,56410
MICHIGAN,WASHTENAW,Representative in Congress 7th District,US HOUSE,7,NA,NA,1,56412
MICHIGAN,WASHTENAW,Representative in State Legislature 55th District,STATE HOUSE,55,NA,NA,1,56418
OREGON,MARION,United States President and Vice President,US PRESIDENT,FEDERAL,NA,NA,1,56458
OREGON,MARION,US Senator,US SENATE,OREGON,NA,NA,1,56459
OREGON,MARION,US Representative 5th District,US HOUSE,5,NA,NA,1,56460
OREGON,MARION,"State Representative, 21st District",STATE HOUSE,21,NA,NA,1,56464
OREGON,MARION,"State Representative, 22nd District",STATE HOUSE,22,NA,NA,1,56479
OREGON,MARION,"State Senator, 9th District",STATE SENATE,9,NA,NA,1,56481
