state,county_name,office,district,candidate,column,magnitude,party,party_detailed
GEORGIA,HENRY,STATE HOUSE,110,UNDERVOTE?,89,1,,undervote
GEORGIA,HENRY,STATE HOUSE,111,EL-MAHDI HOLLY,92,1,DEM,DEMOCRAT
GEORGIA,HENRY,STATE HOUSE,111,WRITE-IN,93,1,W-I,W-I
GEORGIA,HENRY,STATE HOUSE,111,UNDERVOTE?,92,1,,undervote
GEORGIA,HENRY,STATE HOUSE,130,SHEILA HENLEY,95,1,DEM,DEMOCRAT
GEORGIA,HENRY,STATE HOUSE,130,DAVID KNIGHT,94,1,REP,REPUBLICAN
GEORGIA,HENRY,STATE HOUSE,130,WRITE-IN,96,1,W-I,W-I
GEORGIA,HENRY,STATE HOUSE,130,UNDERVOTE?,94,1,,undervote
GEORGIA,HENRY,STATE SENATE,010,EMANUEL JONES,72,1,DEM,DEMOCRAT
GEORGIA,HENRY,STATE SENATE,010,WRITE-IN,73,1,W-I,W-I
GEORGIA,HENRY,STATE SENATE,010,UNDERVOTE?,72,1,,undervote
GEORGIA,HENRY,STATE SENATE,017,KELLY ROSE,75,1,DEM,DEMOCRAT
GEORGIA,HENRY,STATE SENATE,017,BRIAN STRICKLAND,74,1,REP,REPUBLICAN
GEORGIA,HENRY,STATE SENATE,017,WRITE-IN,76,1,W-I,W-I
GEORGIA,HENRY,STATE SENATE,017,UNDERVOTE?,74,1,,undervote
GEORGIA,HENRY,US HOUSE,003,VAL ALMONORD,63,1,DEM,DEMOCRAT
GEORGIA,HENRY,US HOUSE,003,DREW FERGUSON,62,1,REP,REPUBLICAN
GEORGIA,HENRY,US HOUSE,003,WRITE-IN,64,1,W-I,W-I
GEORGIA,HENRY,US HOUSE,003,UNDERVOTE?,62,1,,undervote
GEORGIA,HENRY,US HOUSE,010,TABITHA JOHNSON-GREEN,66,1,DEM,DEMOCRAT
GEORGIA,HENRY,US HOUSE,010,JODY HICE,65,1,REP,REPUBLICAN
GEORGIA,HENRY,US HOUSE,010,WRITE-IN,67,1,W-I,W-I
GEORGIA,HENRY,US HOUSE,010,UNDERVOTE?,65,1,,undervote
GEORGIA,HENRY,US HOUSE,013,DAVID SCOTT,69,1,DEM,DEMOCRAT
GEORGIA,HENRY,US HOUSE,013,BECKY E. HITES,68,1,REP,REPUBLICAN
GEORGIA,HENRY,US HOUSE,013,WRITE-IN,70,1,W-I,W-I
GEORGIA,HENRY,US HOUSE,013,UNDERVOTE?,68,1,,undervote
GEORGIA,HENRY,US PRESIDENT,FEDERAL,JOSEPH R. BIDEN,10,1,DEM,DEMOCRAT
GEORGIA,HENRY,US PRESIDENT,FEDERAL,JO JORGENSEN,11,1,LBT,LIBERTARIAN
GEORGIA,HENRY,US PRESIDENT,FEDERAL,DONALD J. TRUMP,9,1,REP,REPUBLICAN
GEORGIA,HENRY,US PRESIDENT,FEDERAL,WRITE-IN,12,1,W-I,W-I
GEORGIA,HENRY,US PRESIDENT,FEDERAL,UNDERVOTE?,9,1,,undervote
GEORGIA,HENRY,US SENATE,GEORGIA,JON OSSOFF,29,1,DEM,DEMOCRAT
GEORGIA,HENRY,US SENATE,GEORGIA,SHANE HAZEL,30,1,LBT,LIBERTARIAN
GEORGIA,HENRY,US SENATE,GEORGIA,DAVID A. PERDUE,28,1,REP,REPUBLICAN
GEORGIA,HENRY,US SENATE,GEORGIA,WRITE-IN,31,1,W-I,W-I
GEORGIA,HENRY,US SENATE,GEORGIA,UNDERVOTE?,28,1,,undervote
GEORGIA,HENRY,US SENATE,GEORGIA-III,DEBORAH JACKSON,39,1,DEM,DEMOCRAT
GEORGIA,HENRY,US SENATE,GEORGIA-III,ED TARVER,48,1,DEM,DEMOCRAT
GEORGIA,HENRY,US SENATE,GEORGIA-III,JAMESIA JAMES,40,1,DEM,DEMOCRAT
GEORGIA,HENRY,US SENATE,GEORGIA-III,JOY FELICIA SLADE,45,1,DEM,DEMOCRAT
GEORGIA,HENRY,US SENATE,GEORGIA-III,MATT LIEBERMAN,43,1,DEM,DEMOCRAT
GEORGIA,HENRY,US SENATE,GEORGIA-III,RAPHAEL WARNOCK,50,1,DEM,DEMOCRAT
GEORGIA,HENRY,US SENATE,GEORGIA-III,RICHARD DIEN WINFIELD,51,1,DEM,DEMOCRAT
GEORGIA,HENRY,US SENATE,GEORGIA-III,TAMARA JOHNSON-SHEALEY,42,1,DEM,DEMOCRAT
GEORGIA,HENRY,US SENATE,GEORGIA-III,JOHN FORTUIN,35,1,GRN,GREEN
GEORGIA,HENRY,US SENATE,GEORGIA-III,AL BARTELL,32,1,IND,INDEPENDENT
GEORGIA,HENRY,US SENATE,GEORGIA-III,ALLEN BUCKLEY,33,1,IND,INDEPENDENT
GEORGIA,HENRY,US SENATE,GEORGIA-III,MICHAEL TODD GREENE,37,1,IND,INDEPENDENT
GEORGIA,HENRY,US SENATE,GEORGIA-III,VALENCIA STOVALL,47,1,IND,INDEPENDENT
GEORGIA,HENRY,US SENATE,GEORGIA-III,BRIAN SLOWINSKI,46,1,LBT,LIBERTARIAN
GEORGIA,HENRY,US SENATE,GEORGIA-III,A. WAYNE JOHNSON,41,1,REP,REPUBLICAN
GEORGIA,HENRY,US SENATE,GEORGIA-III,ANNETTE DAVIS JACKSON,38,1,REP,REPUBLICAN
GEORGIA,HENRY,US SENATE,GEORGIA-III,DERRICK E. GRAYSON,36,1,REP,REPUBLICAN
GEORGIA,HENRY,US SENATE,GEORGIA-III,DOUG COLLINS,34,1,REP,REPUBLICAN
GEORGIA,HENRY,US SENATE,GEORGIA-III,KANDISS TAYLOR,49,1,REP,REPUBLICAN
GEORGIA,HENRY,US SENATE,GEORGIA-III,KELLY LOEFFLER,44,1,REP,REPUBLICAN
GEORGIA,HENRY,US SENATE,GEORGIA-III,WRITE-IN,52,1,W-I,W-I
GEORGIA,HENRY,US SENATE,GEORGIA-III,UNDERVOTE?,32,1,,undervote
GEORGIA,HOUSTON,STATE HOUSE,140,ROBERT DICKEY,74,1,REP,REPUBLICAN
GEORGIA,HOUSTON,STATE HOUSE,140,WRITE-IN,75,1,W-I,W-I
GEORGIA,HOUSTON,STATE HOUSE,140,UNDERVOTE?,74,1,,undervote
GEORGIA,HOUSTON,STATE HOUSE,144,MARY WHIPPLE-LUE,77,1,DEM,DEMOCRAT
GEORGIA,HOUSTON,STATE HOUSE,144,DANNY MATHIS,76,1,REP,REPUBLICAN
GEORGIA,HOUSTON,STATE HOUSE,144,WRITE-IN,78,1,W-I,W-I
GEORGIA,HOUSTON,STATE HOUSE,144,UNDERVOTE?,76,1,,undervote
GEORGIA,HOUSTON,STATE HOUSE,146,SHAW BLACKMON,79,1,REP,REPUBLICAN
GEORGIA,HOUSTON,STATE HOUSE,146,WRITE-IN,80,1,W-I,W-I
GEORGIA,HOUSTON,STATE HOUSE,146,UNDERVOTE?,79,1,,undervote
GEORGIA,HOUSTON,STATE HOUSE,147,STEPHEN BAUGHIER,82,1,DEM,DEMOCRAT
GEORGIA,HOUSTON,STATE HOUSE,147,HEATH CLARK,81,1,REP,REPUBLICAN
GEORGIA,HOUSTON,STATE HOUSE,147,WRITE-IN,83,1,W-I,W-I
GEORGIA,HOUSTON,STATE HOUSE,147,UNDERVOTE?,81,1,,undervote
GEORGIA,HOUSTON,STATE HOUSE,148,REGINA AWUNG,85,1,DEM,DEMOCRAT
GEORGIA,HOUSTON,STATE HOUSE,148,"NOEL WILLIAMS, JR.",84,1,REP,REPUBLICAN
GEORGIA,HOUSTON,STATE HOUSE,148,UNDERVOTE?,84,1,,undervote
GEORGIA,HOUSTON,STATE SENATE,018,JOHN F. KENNEDY,67,1,REP,REPUBLICAN
GEORGIA,HOUSTON,STATE SENATE,018,WRITE-IN,68,1,W-I,W-I
GEORGIA,HOUSTON,STATE SENATE,018,UNDERVOTE?,67,1,,undervote
GEORGIA,HOUSTON,STATE SENATE,020,JULIUS NEWBERRY JOHNSON,70,1,DEM,DEMOCRAT
GEORGIA,HOUSTON,STATE SENATE,020,LARRY WALKER,69,1,REP,REPUBLICAN
GEORGIA,HOUSTON,STATE SENATE,020,WRITE-IN,71,1,W-I,W-I
GEORGIA,HOUSTON,STATE SENATE,020,UNDERVOTE?,69,1,,undervote
GEORGIA,HOUSTON,STATE SENATE,026,"DAVID E. LUCAS, SR.",72,1,DEM,DEMOCRAT
GEORGIA,HOUSTON,STATE SENATE,026,WRITE-IN,73,1,W-I,W-I
GEORGIA,HOUSTON,STATE SENATE,026,UNDERVOTE?,72,1,,undervote
GEORGIA,HOUSTON,US HOUSE,008,"JAMES L. COOPER, III",66,1,,
GEORGIA,HOUSTON,US HOUSE,008,LINDSAY HOLLIDAY,64,1,DEM,DEMOCRAT
GEORGIA,HOUSTON,US HOUSE,008,AUSTIN SCOTT,63,1,REP,REPUBLICAN
GEORGIA,HOUSTON,US HOUSE,008,UNDERVOTE?,63,1,,undervote
GEORGIA,HOUSTON,US PRESIDENT,FEDERAL,BRIAN CARROLL,16,1,,
GEORGIA,HOUSTON,US PRESIDENT,FEDERAL,DON BLANKENSHIP,19,1,,
GEORGIA,HOUSTON,US PRESIDENT,FEDERAL,GLORIA LA RIVA,14,1,,
GEORGIA,HOUSTON,US PRESIDENT,FEDERAL,HOWIE HAWKINS,20,1,,
GEORGIA,HOUSTON,US PRESIDENT,FEDERAL,JADE SIMMONS,21,1,,
GEORGIA,HOUSTON,US PRESIDENT,FEDERAL,KASEY WELLS,22,1,,
GEORGIA,HOUSTON,US PRESIDENT,FEDERAL,MARK CHARLES,24,1,,
GEORGIA,HOUSTON,US PRESIDENT,FEDERAL,JOSEPH R. BIDEN,10,1,DEM,DEMOCRAT
GEORGIA,HOUSTON,US PRESIDENT,FEDERAL,JO JORGENSEN,11,1,LBT,LIBERTARIAN
GEORGIA,HOUSTON,US PRESIDENT,FEDERAL,DONALD J. TRUMP,9,1,REP,REPUBLICAN
GEORGIA,HOUSTON,US PRESIDENT,FEDERAL,UNDERVOTE?,9,1,,undervote
GEORGIA,HOUSTON,US SENATE,GEORGIA,JON OSSOFF,30,1,DEM,DEMOCRAT
GEORGIA,HOUSTON,US SENATE,GEORGIA,SHANE HAZEL,31,1,LBT,LIBERTARIAN
GEORGIA,HOUSTON,US SENATE,GEORGIA,DAVID A. PERDUE,29,1,REP,REPUBLICAN
GEORGIA,HOUSTON,US SENATE,GEORGIA,WRITE-IN,32,1,W-I,W-I
GEORGIA,HOUSTON,US SENATE,GEORGIA,UNDERVOTE?,29,1,,undervote
GEORGIA,HOUSTON,US SENATE,GEORGIA-III,DEBORAH JACKSON,40,1,DEM,DEMOCRAT
GEORGIA,HOUSTON,US SENATE,GEORGIA-III,ED TARVER,49,1,DEM,DEMOCRAT
GEORGIA,HOUSTON,US SENATE,GEORGIA-III,JAMESIA JAMES,41,1,DEM,DEMOCRAT
GEORGIA,HOUSTON,US SENATE,GEORGIA-III,JOY FELICIA SLADE,46,1,DEM,DEMOCRAT
GEORGIA,HOUSTON,US SENATE,GEORGIA-III,MATT LIEBERMAN,44,1,DEM,DEMOCRAT
GEORGIA,HOUSTON,US SENATE,GEORGIA-III,RAPHAEL WARNOCK,51,1,DEM,DEMOCRAT
GEORGIA,HOUSTON,US SENATE,GEORGIA-III,RICHARD DIEN WINFIELD,52,1,DEM,DEMOCRAT
GEORGIA,HOUSTON,US SENATE,GEORGIA-III,TAMARA JOHNSON-SHEALEY,43,1,DEM,DEMOCRAT
GEORGIA,HOUSTON,US SENATE,GEORGIA-III,JOHN FORTUIN,36,1,GRN,GREEN
GEORGIA,HOUSTON,US SENATE,GEORGIA-III,AL BARTELL,33,1,IND,INDEPENDENT
GEORGIA,HOUSTON,US SENATE,GEORGIA-III,ALLEN BUCKLEY,34,1,IND,INDEPENDENT
GEORGIA,HOUSTON,US SENATE,GEORGIA-III,MICHAEL TODD GREENE,38,1,IND,INDEPENDENT
GEORGIA,HOUSTON,US SENATE,GEORGIA-III,VALENCIA STOVALL,48,1,IND,INDEPENDENT
GEORGIA,HOUSTON,US SENATE,GEORGIA-III,BRIAN SLOWINSKI,47,1,LBT,LIBERTARIAN
GEORGIA,HOUSTON,US SENATE,GEORGIA-III,A. WAYNE JOHNSON,42,1,REP,REPUBLICAN
GEORGIA,HOUSTON,US SENATE,GEORGIA-III,ANNETTE DAVIS JACKSON,39,1,REP,REPUBLICAN
GEORGIA,HOUSTON,US SENATE,GEORGIA-III,DERRICK E. GRAYSON,37,1,REP,REPUBLICAN
GEORGIA,HOUSTON,US SENATE,GEORGIA-III,DOUG COLLINS,35,1,REP,REPUBLICAN
GEORGIA,HOUSTON,US SENATE,GEORGIA-III,KANDISS TAYLOR,50,1,REP,REPUBLICAN
GEORGIA,HOUSTON,US SENATE,GEORGIA-III,KELLY LOEFFLER,45,1,REP,REPUBLICAN
GEORGIA,HOUSTON,US SENATE,GEORGIA-III,UNDERVOTE?,33,1,,undervote
GEORGIA,IRWIN,STATE HOUSE,155,LETHIA JONES KITTRELL,70,1,DEM,DEMOCRAT
GEORGIA,IRWIN,STATE HOUSE,155,CLAY PIRKLE,69,1,REP,REPUBLICAN
GEORGIA,IRWIN,STATE HOUSE,155,UNDERVOTE?,69,1,,undervote
GEORGIA,IRWIN,STATE SENATE,007,TYLER HARPER,67,1,REP,REPUBLICAN
GEORGIA,IRWIN,STATE SENATE,007,WRITE-IN,68,1,W-I,W-I
GEORGIA,IRWIN,STATE SENATE,007,UNDERVOTE?,67,1,,undervote
GEORGIA,IRWIN,US HOUSE,008,LINDSAY HOLLIDAY,64,1,DEM,DEMOCRAT
GEORGIA,IRWIN,US HOUSE,008,AUSTIN SCOTT,63,1,REP,REPUBLICAN
GEORGIA,IRWIN,US HOUSE,008,WRITE-IN,65,1,W-I,W-I
GEORGIA,IRWIN,US HOUSE,008,UNDERVOTE?,63,1,,undervote
GEORGIA,IRWIN,US PRESIDENT,FEDERAL,JOSEPH R. BIDEN,10,1,DEM,DEMOCRAT
GEORGIA,IRWIN,US PRESIDENT,FEDERAL,JO JORGENSEN,11,1,LBT,LIBERTARIAN
GEORGIA,IRWIN,US PRESIDENT,FEDERAL,DONALD J. TRUMP,9,1,REP,REPUBLICAN
GEORGIA,IRWIN,US PRESIDENT,FEDERAL,WRITE-IN,12,1,W-I,W-I
GEORGIA,IRWIN,US PRESIDENT,FEDERAL,UNDERVOTE?,9,1,,undervote
GEORGIA,IRWIN,US SENATE,GEORGIA,JON OSSOFF,30,1,DEM,DEMOCRAT
GEORGIA,IRWIN,US SENATE,GEORGIA,SHANE HAZEL,31,1,LBT,LIBERTARIAN
GEORGIA,IRWIN,US SENATE,GEORGIA,DAVID A. PERDUE,29,1,REP,REPUBLICAN
GEORGIA,IRWIN,US SENATE,GEORGIA,WRITE-IN,32,1,W-I,W-I
GEORGIA,IRWIN,US SENATE,GEORGIA,UNDERVOTE?,29,1,,undervote
GEORGIA,IRWIN,US SENATE,GEORGIA-III,DEBORAH JACKSON,40,1,DEM,DEMOCRAT
GEORGIA,IRWIN,US SENATE,GEORGIA-III,ED TARVER,49,1,DEM,DEMOCRAT
GEORGIA,IRWIN,US SENATE,GEORGIA-III,JAMESIA JAMES,41,1,DEM,DEMOCRAT
GEORGIA,IRWIN,US SENATE,GEORGIA-III,JOY FELICIA SLADE,46,1,DEM,DEMOCRAT
GEORGIA,IRWIN,US SENATE,GEORGIA-III,MATT LIEBERMAN,44,1,DEM,DEMOCRAT
GEORGIA,IRWIN,US SENATE,GEORGIA-III,RAPHAEL WARNOCK,51,1,DEM,DEMOCRAT
GEORGIA,IRWIN,US SENATE,GEORGIA-III,RICHARD DIEN WINFIELD,52,1,DEM,DEMOCRAT
GEORGIA,IRWIN,US SENATE,GEORGIA-III,TAMARA JOHNSON-SHEALEY,43,1,DEM,DEMOCRAT
GEORGIA,IRWIN,US SENATE,GEORGIA-III,JOHN FORTUIN,36,1,GRN,GREEN
GEORGIA,IRWIN,US SENATE,GEORGIA-III,AL BARTELL,33,1,IND,INDEPENDENT
GEORGIA,IRWIN,US SENATE,GEORGIA-III,ALLEN BUCKLEY,34,1,IND,INDEPENDENT
GEORGIA,IRWIN,US SENATE,GEORGIA-III,MICHAEL TODD GREENE,38,1,IND,INDEPENDENT
GEORGIA,IRWIN,US SENATE,GEORGIA-III,VALENCIA STOVALL,48,1,IND,INDEPENDENT
GEORGIA,IRWIN,US SENATE,GEORGIA-III,BRIAN SLOWINSKI,47,1,LBT,LIBERTARIAN
GEORGIA,IRWIN,US SENATE,GEORGIA-III,A. WAYNE JOHNSON,42,1,REP,REPUBLICAN
GEORGIA,IRWIN,US SENATE,GEORGIA-III,ANNETTE DAVIS JACKSON,39,1,REP,REPUBLICAN
GEORGIA,IRWIN,US SENATE,GEORGIA-III,DERRICK E. GRAYSON,37,1,REP,REPUBLICAN
GEORGIA,IRWIN,US SENATE,GEORGIA-III,DOUG COLLINS,35,1,REP,REPUBLICAN
GEORGIA,IRWIN,US SENATE,GEORGIA-III,KANDISS TAYLOR,50,1,REP,REPUBLICAN
GEORGIA,IRWIN,US SENATE,GEORGIA-III,KELLY LOEFFLER,45,1,REP,REPUBLICAN
GEORGIA,IRWIN,US SENATE,GEORGIA-III,WRITE-IN,53,1,W-I,W-I
GEORGIA,IRWIN,US SENATE,GEORGIA-III,UNDERVOTE?,33,1,,undervote
GEORGIA,JACKSON,STATE HOUSE,031,PETE FULLER,59,1,DEM,DEMOCRAT
GEORGIA,JACKSON,STATE HOUSE,031,TOMMY BENTON,58,1,REP,REPUBLICAN
GEORGIA,JACKSON,STATE HOUSE,031,WRITE-IN,60,1,W-I,W-I
GEORGIA,JACKSON,STATE HOUSE,031,UNDERVOTE?,58,1,,undervote
GEORGIA,JACKSON,STATE HOUSE,117,MOKAH JASMINE JOHNSON,62,1,DEM,DEMOCRAT
GEORGIA,JACKSON,STATE HOUSE,117,HOUSTON GAINES,61,1,REP,REPUBLICAN
GEORGIA,JACKSON,STATE HOUSE,117,WRITE-IN,63,1,W-I,W-I
GEORGIA,JACKSON,STATE HOUSE,117,UNDERVOTE?,61,1,,undervote
GEORGIA,JACKSON,STATE SENATE,047,DAWN JOHNSON,53,1,DEM,DEMOCRAT
GEORGIA,JACKSON,STATE SENATE,047,FRANK GINN,52,1,REP,REPUBLICAN
GEORGIA,JACKSON,STATE SENATE,047,WRITE-IN,54,1,W-I,W-I
GEORGIA,JACKSON,STATE SENATE,047,UNDERVOTE?,52,1,,undervote
GEORGIA,JACKSON,STATE SENATE,050,DEE DALEY,56,1,DEM,DEMOCRAT
GEORGIA,JACKSON,STATE SENATE,050,BO HATCHETT,55,1,REP,REPUBLICAN
GEORGIA,JACKSON,STATE SENATE,050,WRITE-IN,57,1,W-I,W-I
GEORGIA,JACKSON,STATE SENATE,050,UNDERVOTE?,55,1,,undervote
GEORGIA,JACKSON,US HOUSE,009,DEVIN PANDY,50,1,DEM,DEMOCRAT
GEORGIA,JACKSON,US HOUSE,009,ANDREW CLYDE,49,1,REP,REPUBLICAN
GEORGIA,JACKSON,US HOUSE,009,WRITE-IN,51,1,W-I,W-I
GEORGIA,JACKSON,US HOUSE,009,UNDERVOTE?,49,1,,undervote
GEORGIA,JACKSON,US PRESIDENT,FEDERAL,JOSEPH R. BIDEN,10,1,DEM,DEMOCRAT
GEORGIA,JACKSON,US PRESIDENT,FEDERAL,JO JORGENSEN,11,1,LBT,LIBERTARIAN
GEORGIA,JACKSON,US PRESIDENT,FEDERAL,DONALD J. TRUMP,9,1,REP,REPUBLICAN
GEORGIA,JACKSON,US PRESIDENT,FEDERAL,WRITE-IN,12,1,W-I,W-I
GEORGIA,JACKSON,US PRESIDENT,FEDERAL,UNDERVOTE?,9,1,,undervote
GEORGIA,JACKSON,US SENATE,GEORGIA,JON OSSOFF,16,1,DEM,DEMOCRAT
GEORGIA,JACKSON,US SENATE,GEORGIA,SHANE HAZEL,17,1,LBT,LIBERTARIAN
GEORGIA,JACKSON,US SENATE,GEORGIA,DAVID A. PERDUE,15,1,REP,REPUBLICAN
GEORGIA,JACKSON,US SENATE,GEORGIA,WRITE-IN,18,1,W-I,W-I
GEORGIA,JACKSON,US SENATE,GEORGIA,UNDERVOTE?,15,1,,undervote
GEORGIA,JACKSON,US SENATE,GEORGIA-III,DEBORAH JACKSON,26,1,DEM,DEMOCRAT
GEORGIA,JACKSON,US SENATE,GEORGIA-III,ED TARVER,35,1,DEM,DEMOCRAT
GEORGIA,JACKSON,US SENATE,GEORGIA-III,JAMESIA JAMES,27,1,DEM,DEMOCRAT
GEORGIA,JACKSON,US SENATE,GEORGIA-III,JOY FELICIA SLADE,32,1,DEM,DEMOCRAT
GEORGIA,JACKSON,US SENATE,GEORGIA-III,MATT LIEBERMAN,30,1,DEM,DEMOCRAT
GEORGIA,JACKSON,US SENATE,GEORGIA-III,RAPHAEL WARNOCK,37,1,DEM,DEMOCRAT
GEORGIA,JACKSON,US SENATE,GEORGIA-III,RICHARD DIEN WINFIELD,38,1,DEM,DEMOCRAT
GEORGIA,JACKSON,US SENATE,GEORGIA-III,TAMARA JOHNSON-SHEALEY,29,1,DEM,DEMOCRAT
GEORGIA,JACKSON,US SENATE,GEORGIA-III,JOHN FORTUIN,22,1,GRN,GREEN
GEORGIA,JACKSON,US SENATE,GEORGIA-III,AL BARTELL,19,1,IND,INDEPENDENT
GEORGIA,JACKSON,US SENATE,GEORGIA-III,ALLEN BUCKLEY,20,1,IND,INDEPENDENT
GEORGIA,JACKSON,US SENATE,GEORGIA-III,MICHAEL TODD GREENE,24,1,IND,INDEPENDENT
GEORGIA,JACKSON,US SENATE,GEORGIA-III,VALENCIA STOVALL,34,1,IND,INDEPENDENT
GEORGIA,JACKSON,US SENATE,GEORGIA-III,BRIAN SLOWINSKI,33,1,LBT,LIBERTARIAN
GEORGIA,JACKSON,US SENATE,GEORGIA-III,A. WAYNE JOHNSON,28,1,REP,REPUBLICAN
GEORGIA,JACKSON,US SENATE,GEORGIA-III,ANNETTE DAVIS JACKSON,25,1,REP,REPUBLICAN
GEORGIA,JACKSON,US SENATE,GEORGIA-III,DERRICK E. GRAYSON,23,1,REP,REPUBLICAN
GEORGIA,JACKSON,US SENATE,GEORGIA-III,DOUG COLLINS,21,1,REP,REPUBLICAN
GEORGIA,JACKSON,US SENATE,GEORGIA-III,KANDISS TAYLOR,36,1,REP,REPUBLICAN
GEORGIA,JACKSON,US SENATE,GEORGIA-III,KELLY LOEFFLER,31,1,REP,REPUBLICAN
GEORGIA,JACKSON,US SENATE,GEORGIA-III,WRITE-IN,39,1,W-I,W-I
GEORGIA,JACKSON,US SENATE,GEORGIA-III,UNDERVOTE?,19,1,,undervote
GEORGIA,JASPER,STATE HOUSE,129,SHARONDA BELL,70,1,DEM,DEMOCRAT
GEORGIA,JASPER,STATE HOUSE,129,JOE REED,71,1,IND,INDEPENDENT
GEORGIA,JASPER,STATE HOUSE,129,SUSAN HOLMES,69,1,REP,REPUBLICAN
GEORGIA,JASPER,STATE HOUSE,129,WRITE-IN,72,1,W-I,W-I
GEORGIA,JASPER,STATE HOUSE,129,UNDERVOTE?,69,1,,undervote
GEORGIA,JASPER,STATE SENATE,025,VERONICA BRINSON,67,1,DEM,DEMOCRAT
GEORGIA,JASPER,STATE SENATE,025,BURT JONES,66,1,REP,REPUBLICAN
GEORGIA,JASPER,STATE SENATE,025,WRITE-IN,68,1,W-I,W-I
GEORGIA,JASPER,STATE SENATE,025,UNDERVOTE?,66,1,,undervote
GEORGIA,JASPER,US HOUSE,010,TABITHA JOHNSON-GREEN,64,1,DEM,DEMOCRAT
GEORGIA,JASPER,US HOUSE,010,JODY HICE,63,1,REP,REPUBLICAN
GEORGIA,JASPER,US HOUSE,010,WRITE-IN,65,1,W-I,W-I
GEORGIA,JASPER,US HOUSE,010,UNDERVOTE?,63,1,,undervote
GEORGIA,JASPER,US PRESIDENT,FEDERAL,JOSEPH R. BIDEN,10,1,DEM,DEMOCRAT
GEORGIA,JASPER,US PRESIDENT,FEDERAL,JO JORGENSEN,11,1,LBT,LIBERTARIAN
GEORGIA,JASPER,US PRESIDENT,FEDERAL,DONALD J. TRUMP,9,1,REP,REPUBLICAN
GEORGIA,JASPER,US PRESIDENT,FEDERAL,WRITE-IN,12,1,W-I,W-I
GEORGIA,JASPER,US PRESIDENT,FEDERAL,UNDERVOTE?,9,1,,undervote
GEORGIA,JASPER,US SENATE,GEORGIA,JON OSSOFF,30,1,DEM,DEMOCRAT
GEORGIA,JASPER,US SENATE,GEORGIA,SHANE HAZEL,31,1,LBT,LIBERTARIAN
GEORGIA,JASPER,US SENATE,GEORGIA,DAVID A. PERDUE,29,1,REP,REPUBLICAN
GEORGIA,JASPER,US SENATE,GEORGIA,WRITE-IN,32,1,W-I,W-I
GEORGIA,JASPER,US SENATE,GEORGIA,UNDERVOTE?,29,1,,undervote
GEORGIA,JASPER,US SENATE,GEORGIA-III,DEBORAH JACKSON,40,1,DEM,DEMOCRAT
GEORGIA,JASPER,US SENATE,GEORGIA-III,ED TARVER,49,1,DEM,DEMOCRAT
GEORGIA,JASPER,US SENATE,GEORGIA-III,JAMESIA JAMES,41,1,DEM,DEMOCRAT
GEORGIA,JASPER,US SENATE,GEORGIA-III,JOY FELICIA SLADE,46,1,DEM,DEMOCRAT
GEORGIA,JASPER,US SENATE,GEORGIA-III,MATT LIEBERMAN,44,1,DEM,DEMOCRAT
GEORGIA,JASPER,US SENATE,GEORGIA-III,RAPHAEL WARNOCK,51,1,DEM,DEMOCRAT
GEORGIA,JASPER,US SENATE,GEORGIA-III,RICHARD DIEN WINFIELD,52,1,DEM,DEMOCRAT
GEORGIA,JASPER,US SENATE,GEORGIA-III,TAMARA JOHNSON-SHEALEY,43,1,DEM,DEMOCRAT
GEORGIA,JASPER,US SENATE,GEORGIA-III,JOHN FORTUIN,36,1,GRN,GREEN
GEORGIA,JASPER,US SENATE,GEORGIA-III,AL BARTELL,33,1,IND,INDEPENDENT
GEORGIA,JASPER,US SENATE,GEORGIA-III,ALLEN BUCKLEY,34,1,IND,INDEPENDENT
GEORGIA,JASPER,US SENATE,GEORGIA-III,MICHAEL TODD GREENE,38,1,IND,INDEPENDENT
GEORGIA,JASPER,US SENATE,GEORGIA-III,VALENCIA STOVALL,48,1,IND,INDEPENDENT
GEORGIA,JASPER,US SENATE,GEORGIA-III,BRIAN SLOWINSKI,47,1,LBT,LIBERTARIAN
GEORGIA,JASPER,US SENATE,GEORGIA-III,A. WAYNE JOHNSON,42,1,REP,REPUBLICAN
GEORGIA,JASPER,US SENATE,GEORGIA-III,ANNETTE DAVIS JACKSON,39,1,REP,REPUBLICAN
GEORGIA,JASPER,US SENATE,GEORGIA-III,DERRICK E. GRAYSON,37,1,REP,REPUBLICAN
GEORGIA,JASPER,US SENATE,GEORGIA-III,DOUG COLLINS,35,1,REP,REPUBLICAN
GEORGIA,JASPER,US SENATE,GEORGIA-III,KANDISS TAYLOR,50,1,REP,REPUBLICAN
GEORGIA,JASPER,US SENATE,GEORGIA-III,KELLY LOEFFLER,45,1,REP,REPUBLICAN
GEORGIA,JASPER,US SENATE,GEORGIA-III,WRITE-IN,53,1,W-I,W-I
GEORGIA,JASPER,US SENATE,GEORGIA-III,UNDERVOTE?,33,1,,undervote
GEORGIA,LANIER,STATE HOUSE,176,"EVANS PRIMUS, JR.",70,1,DEM,DEMOCRAT
GEORGIA,LANIER,STATE HOUSE,176,JAMES BURCHETT,69,1,REP,REPUBLICAN
GEORGIA,LANIER,STATE HOUSE,176,WRITE-IN,71,1,W-I,W-I
GEORGIA,LANIER,STATE HOUSE,176,UNDERVOTE?,69,1,,undervote
GEORGIA,LANIER,STATE SENATE,008,TREVA GEAR,67,1,DEM,DEMOCRAT
