state,county_name,precinct,candidate,votes,office,district,party_detailed,party_simplified
NEW MEXICO,SANDOVAL,PCT 127,JASON CARL HARPER,286,STATE HOUSE,57,REPUBLICAN,REPUBLICAN
NEW MEXICO,SANDOVAL,PCT 134,JASON CARL HARPER,349,STATE HOUSE,57,REPUBLICAN,REPUBLICAN
NEW MEXICO,SANDOVAL,PCT 137,JASON CARL HARPER,182,STATE HOUSE,57,REPUBLICAN,REPUBLICAN
NEW MEXICO,CHAVES,PRECINCT 024,CANDY SPENCE EZZELL,142,STATE HOUSE,58,REPUBLICAN,REPUBLICAN
NEW MEXICO,CHAVES,PRECINCT 025,CANDY SPENCE EZZELL,173,STATE HOUSE,58,REPUBLICAN,REPUBLICAN
NEW MEXICO,CHAVES,PRECINCT 032,CANDY SPENCE EZZELL,165,STATE HOUSE,58,REPUBLICAN,REPUBLICAN
NEW MEXICO,CHAVES,PRECINCT 033,CANDY SPENCE EZZELL,229,STATE HOUSE,58,REPUBLICAN,REPUBLICAN
NEW MEXICO,CHAVES,PRECINCT 034,CANDY SPENCE EZZELL,161,STATE HOUSE,58,REPUBLICAN,REPUBLICAN
NEW MEXICO,CHAVES,PRECINCT 042,CANDY SPENCE EZZELL,175,STATE HOUSE,58,REPUBLICAN,REPUBLICAN
NEW MEXICO,CHAVES,PRECINCT 043,CANDY SPENCE EZZELL,182,STATE HOUSE,58,REPUBLICAN,REPUBLICAN
NEW MEXICO,CHAVES,PRECINCT 051,CANDY SPENCE EZZELL,99,STATE HOUSE,58,REPUBLICAN,REPUBLICAN
NEW MEXICO,CHAVES,PRECINCT 052,CANDY SPENCE EZZELL,266,STATE HOUSE,58,REPUBLICAN,REPUBLICAN
NEW MEXICO,CHAVES,PRECINCT 061,CANDY SPENCE EZZELL,124,STATE HOUSE,58,REPUBLICAN,REPUBLICAN
NEW MEXICO,CHAVES,PRECINCT 062,CANDY SPENCE EZZELL,155,STATE HOUSE,58,REPUBLICAN,REPUBLICAN
NEW MEXICO,CHAVES,PRECINCT 063,CANDY SPENCE EZZELL,180,STATE HOUSE,58,REPUBLICAN,REPUBLICAN
NEW MEXICO,CHAVES,PRECINCT 064,CANDY SPENCE EZZELL,188,STATE HOUSE,58,REPUBLICAN,REPUBLICAN
NEW MEXICO,CHAVES,PRECINCT 071,CANDY SPENCE EZZELL,281,STATE HOUSE,58,REPUBLICAN,REPUBLICAN
NEW MEXICO,CHAVES,PRECINCT 072,CANDY SPENCE EZZELL,296,STATE HOUSE,58,REPUBLICAN,REPUBLICAN
NEW MEXICO,CHAVES,PRECINCT 073,CANDY SPENCE EZZELL,225,STATE HOUSE,58,REPUBLICAN,REPUBLICAN
NEW MEXICO,CHAVES,PRECINCT 074,CANDY SPENCE EZZELL,157,STATE HOUSE,58,REPUBLICAN,REPUBLICAN
NEW MEXICO,CHAVES,PRECINCT 081,CANDY SPENCE EZZELL,149,STATE HOUSE,58,REPUBLICAN,REPUBLICAN
NEW MEXICO,CHAVES,PRECINCT 090,CANDY SPENCE EZZELL,199,STATE HOUSE,58,REPUBLICAN,REPUBLICAN
NEW MEXICO,CHAVES,PRECINCT 092,CANDY SPENCE EZZELL,221,STATE HOUSE,58,REPUBLICAN,REPUBLICAN
NEW MEXICO,CHAVES,PRECINCT 094,CANDY SPENCE EZZELL,168,STATE HOUSE,58,REPUBLICAN,REPUBLICAN
NEW MEXICO,CHAVES,PRECINCT 095,CANDY SPENCE EZZELL,127,STATE HOUSE,58,REPUBLICAN,REPUBLICAN
NEW MEXICO,CHAVES,PRECINCT 101,CANDY SPENCE EZZELL,452,STATE HOUSE,58,REPUBLICAN,REPUBLICAN
NEW MEXICO,CHAVES,PRECINCT 102,CANDY SPENCE EZZELL,341,STATE HOUSE,58,REPUBLICAN,REPUBLICAN
NEW MEXICO,CHAVES,PRECINCT 105,CANDY SPENCE EZZELL,234,STATE HOUSE,58,REPUBLICAN,REPUBLICAN
NEW MEXICO,CHAVES,PRECINCT 106,CANDY SPENCE EZZELL,215,STATE HOUSE,58,REPUBLICAN,REPUBLICAN
NEW MEXICO,CHAVES,PRECINCT 009,GREG NIBERT,668,STATE HOUSE,59,REPUBLICAN,REPUBLICAN
NEW MEXICO,CHAVES,PRECINCT 010,GREG NIBERT,586,STATE HOUSE,59,REPUBLICAN,REPUBLICAN
NEW MEXICO,CHAVES,PRECINCT 011,GREG NIBERT,293,STATE HOUSE,59,REPUBLICAN,REPUBLICAN
NEW MEXICO,CHAVES,PRECINCT 012,GREG NIBERT,358,STATE HOUSE,59,REPUBLICAN,REPUBLICAN
NEW MEXICO,CHAVES,PRECINCT 013,GREG NIBERT,363,STATE HOUSE,59,REPUBLICAN,REPUBLICAN
NEW MEXICO,CHAVES,PRECINCT 016,GREG NIBERT,210,STATE HOUSE,59,REPUBLICAN,REPUBLICAN
NEW MEXICO,CHAVES,PRECINCT 017,GREG NIBERT,345,STATE HOUSE,59,REPUBLICAN,REPUBLICAN
NEW MEXICO,CHAVES,PRECINCT 020,GREG NIBERT,307,STATE HOUSE,59,REPUBLICAN,REPUBLICAN
NEW MEXICO,CHAVES,PRECINCT 021,GREG NIBERT,451,STATE HOUSE,59,REPUBLICAN,REPUBLICAN
NEW MEXICO,CHAVES,PRECINCT 022,GREG NIBERT,367,STATE HOUSE,59,REPUBLICAN,REPUBLICAN
NEW MEXICO,CHAVES,PRECINCT 023,GREG NIBERT,231,STATE HOUSE,59,REPUBLICAN,REPUBLICAN
NEW MEXICO,CHAVES,PRECINCT 031,GREG NIBERT,290,STATE HOUSE,59,REPUBLICAN,REPUBLICAN
NEW MEXICO,CHAVES,PRECINCT 035,GREG NIBERT,222,STATE HOUSE,59,REPUBLICAN,REPUBLICAN
NEW MEXICO,CHAVES,PRECINCT 036,GREG NIBERT,447,STATE HOUSE,59,REPUBLICAN,REPUBLICAN
NEW MEXICO,CHAVES,PRECINCT 082,GREG NIBERT,195,STATE HOUSE,59,REPUBLICAN,REPUBLICAN
NEW MEXICO,CHAVES,PRECINCT 083,GREG NIBERT,168,STATE HOUSE,59,REPUBLICAN,REPUBLICAN
NEW MEXICO,CHAVES,PRECINCT 084,GREG NIBERT,301,STATE HOUSE,59,REPUBLICAN,REPUBLICAN
NEW MEXICO,CHAVES,PRECINCT 085,GREG NIBERT,213,STATE HOUSE,59,REPUBLICAN,REPUBLICAN
NEW MEXICO,CHAVES,PRECINCT 091,GREG NIBERT,349,STATE HOUSE,59,REPUBLICAN,REPUBLICAN
NEW MEXICO,CHAVES,PRECINCT 093,GREG NIBERT,408,STATE HOUSE,59,REPUBLICAN,REPUBLICAN
NEW MEXICO,CHAVES,PRECINCT 009,KIMBLE LEE KEARNS,168,STATE HOUSE,59,DEMOCRAT,DEMOCRAT
NEW MEXICO,CHAVES,PRECINCT 010,KIMBLE LEE KEARNS,80,STATE HOUSE,59,DEMOCRAT,DEMOCRAT
NEW MEXICO,CHAVES,PRECINCT 011,KIMBLE LEE KEARNS,70,STATE HOUSE,59,DEMOCRAT,DEMOCRAT
NEW MEXICO,CHAVES,PRECINCT 012,KIMBLE LEE KEARNS,46,STATE HOUSE,59,DEMOCRAT,DEMOCRAT
NEW MEXICO,CHAVES,PRECINCT 013,KIMBLE LEE KEARNS,180,STATE HOUSE,59,DEMOCRAT,DEMOCRAT
NEW MEXICO,CHAVES,PRECINCT 016,KIMBLE LEE KEARNS,85,STATE HOUSE,59,DEMOCRAT,DEMOCRAT
NEW MEXICO,CHAVES,PRECINCT 017,KIMBLE LEE KEARNS,88,STATE HOUSE,59,DEMOCRAT,DEMOCRAT
NEW MEXICO,CHAVES,PRECINCT 020,KIMBLE LEE KEARNS,110,STATE HOUSE,59,DEMOCRAT,DEMOCRAT
NEW MEXICO,CHAVES,PRECINCT 021,KIMBLE LEE KEARNS,145,STATE HOUSE,59,DEMOCRAT,DEMOCRAT
NEW MEXICO,CHAVES,PRECINCT 022,KIMBLE LEE KEARNS,170,STATE HOUSE,59,DEMOCRAT,DEMOCRAT
NEW MEXICO,CHAVES,PRECINCT 023,KIMBLE LEE KEARNS,111,STATE HOUSE,59,DEMOCRAT,DEMOCRAT
NEW MEXICO,CHAVES,PRECINCT 031,KIMBLE LEE KEARNS,146,STATE HOUSE,59,DEMOCRAT,DEMOCRAT
NEW MEXICO,CHAVES,PRECINCT 035,KIMBLE LEE KEARNS,119,STATE HOUSE,59,DEMOCRAT,DEMOCRAT
NEW MEXICO,CHAVES,PRECINCT 036,KIMBLE LEE KEARNS,111,STATE HOUSE,59,DEMOCRAT,DEMOCRAT
NEW MEXICO,CHAVES,PRECINCT 082,KIMBLE LEE KEARNS,117,STATE HOUSE,59,DEMOCRAT,DEMOCRAT
NEW MEXICO,CHAVES,PRECINCT 083,KIMBLE LEE KEARNS,69,STATE HOUSE,59,DEMOCRAT,DEMOCRAT
NEW MEXICO,CHAVES,PRECINCT 084,KIMBLE LEE KEARNS,123,STATE HOUSE,59,DEMOCRAT,DEMOCRAT
NEW MEXICO,CHAVES,PRECINCT 085,KIMBLE LEE KEARNS,75,STATE HOUSE,59,DEMOCRAT,DEMOCRAT
NEW MEXICO,CHAVES,PRECINCT 091,KIMBLE LEE KEARNS,194,STATE HOUSE,59,DEMOCRAT,DEMOCRAT
NEW MEXICO,CHAVES,PRECINCT 093,KIMBLE LEE KEARNS,179,STATE HOUSE,59,DEMOCRAT,DEMOCRAT
NEW MEXICO,LINCOLN,PRECINCT 001,GREG NIBERT,161,STATE HOUSE,59,REPUBLICAN,REPUBLICAN
NEW MEXICO,LINCOLN,PRECINCT 002,GREG NIBERT,109,STATE HOUSE,59,REPUBLICAN,REPUBLICAN
NEW MEXICO,LINCOLN,PRECINCT 003,GREG NIBERT,622,STATE HOUSE,59,REPUBLICAN,REPUBLICAN
NEW MEXICO,LINCOLN,PRECINCT 004,GREG NIBERT,260,STATE HOUSE,59,REPUBLICAN,REPUBLICAN
NEW MEXICO,LINCOLN,PRECINCT 005,GREG NIBERT,769,STATE HOUSE,59,REPUBLICAN,REPUBLICAN
NEW MEXICO,LINCOLN,PRECINCT 013,GREG NIBERT,218,STATE HOUSE,59,REPUBLICAN,REPUBLICAN
NEW MEXICO,LINCOLN,PRECINCT 014,GREG NIBERT,385,STATE HOUSE,59,REPUBLICAN,REPUBLICAN
NEW MEXICO,LINCOLN,PRECINCT 015,GREG NIBERT,169,STATE HOUSE,59,REPUBLICAN,REPUBLICAN
NEW MEXICO,LINCOLN,PRECINCT 016,GREG NIBERT,83,STATE HOUSE,59,REPUBLICAN,REPUBLICAN
NEW MEXICO,LINCOLN,PRECINCT 017,GREG NIBERT,254,STATE HOUSE,59,REPUBLICAN,REPUBLICAN
NEW MEXICO,LINCOLN,PRECINCT 019,GREG NIBERT,150,STATE HOUSE,59,REPUBLICAN,REPUBLICAN
NEW MEXICO,LINCOLN,PRECINCT 020,GREG NIBERT,175,STATE HOUSE,59,REPUBLICAN,REPUBLICAN
NEW MEXICO,LINCOLN,PRECINCT 001,KIMBLE LEE KEARNS,53,STATE HOUSE,59,DEMOCRAT,DEMOCRAT
NEW MEXICO,LINCOLN,PRECINCT 002,KIMBLE LEE KEARNS,95,STATE HOUSE,59,DEMOCRAT,DEMOCRAT
NEW MEXICO,LINCOLN,PRECINCT 003,KIMBLE LEE KEARNS,180,STATE HOUSE,59,DEMOCRAT,DEMOCRAT
NEW MEXICO,LINCOLN,PRECINCT 004,KIMBLE LEE KEARNS,118,STATE HOUSE,59,DEMOCRAT,DEMOCRAT
NEW MEXICO,LINCOLN,PRECINCT 005,KIMBLE LEE KEARNS,265,STATE HOUSE,59,DEMOCRAT,DEMOCRAT
NEW MEXICO,LINCOLN,PRECINCT 013,KIMBLE LEE KEARNS,113,STATE HOUSE,59,DEMOCRAT,DEMOCRAT
NEW MEXICO,LINCOLN,PRECINCT 014,KIMBLE LEE KEARNS,149,STATE HOUSE,59,DEMOCRAT,DEMOCRAT
NEW MEXICO,LINCOLN,PRECINCT 015,KIMBLE LEE KEARNS,59,STATE HOUSE,59,DEMOCRAT,DEMOCRAT
NEW MEXICO,LINCOLN,PRECINCT 016,KIMBLE LEE KEARNS,56,STATE HOUSE,59,DEMOCRAT,DEMOCRAT
NEW MEXICO,LINCOLN,PRECINCT 017,KIMBLE LEE KEARNS,79,STATE HOUSE,59,DEMOCRAT,DEMOCRAT
NEW MEXICO,LINCOLN,PRECINCT 019,KIMBLE LEE KEARNS,40,STATE HOUSE,59,DEMOCRAT,DEMOCRAT
NEW MEXICO,LINCOLN,PRECINCT 020,KIMBLE LEE KEARNS,73,STATE HOUSE,59,DEMOCRAT,DEMOCRAT
NEW MEXICO,SANDOVAL,PCT 030,JOSHUA NATHANIEL HERNANDEZ,431,STATE HOUSE,60,REPUBLICAN,REPUBLICAN
NEW MEXICO,SANDOVAL,PCT 031,JOSHUA NATHANIEL HERNANDEZ,407,STATE HOUSE,60,REPUBLICAN,REPUBLICAN
NEW MEXICO,SANDOVAL,PCT 040,JOSHUA NATHANIEL HERNANDEZ,389,STATE HOUSE,60,REPUBLICAN,REPUBLICAN
NEW MEXICO,SANDOVAL,PCT 041,JOSHUA NATHANIEL HERNANDEZ,408,STATE HOUSE,60,REPUBLICAN,REPUBLICAN
NEW MEXICO,SANDOVAL,PCT 042,JOSHUA NATHANIEL HERNANDEZ,516,STATE HOUSE,60,REPUBLICAN,REPUBLICAN
NEW MEXICO,SANDOVAL,PCT 043,JOSHUA NATHANIEL HERNANDEZ,513,STATE HOUSE,60,REPUBLICAN,REPUBLICAN
NEW MEXICO,SANDOVAL,PCT 044,JOSHUA NATHANIEL HERNANDEZ,398,STATE HOUSE,60,REPUBLICAN,REPUBLICAN
NEW MEXICO,SANDOVAL,PCT 045,JOSHUA NATHANIEL HERNANDEZ,325,STATE HOUSE,60,REPUBLICAN,REPUBLICAN
NEW MEXICO,SANDOVAL,PCT 046,JOSHUA NATHANIEL HERNANDEZ,501,STATE HOUSE,60,REPUBLICAN,REPUBLICAN
NEW MEXICO,SANDOVAL,PCT 048,JOSHUA NATHANIEL HERNANDEZ,498,STATE HOUSE,60,REPUBLICAN,REPUBLICAN
NEW MEXICO,SANDOVAL,PCT 049,JOSHUA NATHANIEL HERNANDEZ,498,STATE HOUSE,60,REPUBLICAN,REPUBLICAN
NEW MEXICO,SANDOVAL,PCT 062,JOSHUA NATHANIEL HERNANDEZ,353,STATE HOUSE,60,REPUBLICAN,REPUBLICAN
NEW MEXICO,SANDOVAL,PCT 072,JOSHUA NATHANIEL HERNANDEZ,889,STATE HOUSE,60,REPUBLICAN,REPUBLICAN
NEW MEXICO,SANDOVAL,PCT 081,JOSHUA NATHANIEL HERNANDEZ,484,STATE HOUSE,60,REPUBLICAN,REPUBLICAN
NEW MEXICO,SANDOVAL,PCT 085,JOSHUA NATHANIEL HERNANDEZ,277,STATE HOUSE,60,REPUBLICAN,REPUBLICAN
NEW MEXICO,SANDOVAL,PCT 086,JOSHUA NATHANIEL HERNANDEZ,457,STATE HOUSE,60,REPUBLICAN,REPUBLICAN
NEW MEXICO,SANDOVAL,PCT 096,JOSHUA NATHANIEL HERNANDEZ,384,STATE HOUSE,60,REPUBLICAN,REPUBLICAN
NEW MEXICO,SANDOVAL,PCT 097,JOSHUA NATHANIEL HERNANDEZ,394,STATE HOUSE,60,REPUBLICAN,REPUBLICAN
NEW MEXICO,SANDOVAL,PCT 105,JOSHUA NATHANIEL HERNANDEZ,233,STATE HOUSE,60,REPUBLICAN,REPUBLICAN
NEW MEXICO,SANDOVAL,PCT 106,JOSHUA NATHANIEL HERNANDEZ,271,STATE HOUSE,60,REPUBLICAN,REPUBLICAN
NEW MEXICO,SANDOVAL,PCT 107,JOSHUA NATHANIEL HERNANDEZ,389,STATE HOUSE,60,REPUBLICAN,REPUBLICAN
NEW MEXICO,SANDOVAL,PCT 108,JOSHUA NATHANIEL HERNANDEZ,353,STATE HOUSE,60,REPUBLICAN,REPUBLICAN
NEW MEXICO,SANDOVAL,PCT 117,JOSHUA NATHANIEL HERNANDEZ,221,STATE HOUSE,60,REPUBLICAN,REPUBLICAN
NEW MEXICO,SANDOVAL,PCT 128,JOSHUA NATHANIEL HERNANDEZ,418,STATE HOUSE,60,REPUBLICAN,REPUBLICAN
NEW MEXICO,SANDOVAL,PCT 129,JOSHUA NATHANIEL HERNANDEZ,415,STATE HOUSE,60,REPUBLICAN,REPUBLICAN
NEW MEXICO,SANDOVAL,PCT 138,JOSHUA NATHANIEL HERNANDEZ,654,STATE HOUSE,60,REPUBLICAN,REPUBLICAN
NEW MEXICO,SANDOVAL,PCT 139,JOSHUA NATHANIEL HERNANDEZ,428,STATE HOUSE,60,REPUBLICAN,REPUBLICAN
NEW MEXICO,LEA,PRECINCT 009,RANDALL T PETTIGREW,356,STATE HOUSE,61,REPUBLICAN,REPUBLICAN
NEW MEXICO,LEA,PRECINCT 011,RANDALL T PETTIGREW,203,STATE HOUSE,61,REPUBLICAN,REPUBLICAN
NEW MEXICO,LEA,PRECINCT 012,RANDALL T PETTIGREW,192,STATE HOUSE,61,REPUBLICAN,REPUBLICAN
NEW MEXICO,LEA,PRECINCT 014,RANDALL T PETTIGREW,339,STATE HOUSE,61,REPUBLICAN,REPUBLICAN
NEW MEXICO,LEA,PRECINCT 015,RANDALL T PETTIGREW,413,STATE HOUSE,61,REPUBLICAN,REPUBLICAN
NEW MEXICO,LEA,PRECINCT 016,RANDALL T PETTIGREW,152,STATE HOUSE,61,REPUBLICAN,REPUBLICAN
NEW MEXICO,LEA,PRECINCT 017,RANDALL T PETTIGREW,181,STATE HOUSE,61,REPUBLICAN,REPUBLICAN
NEW MEXICO,LEA,PRECINCT 034,RANDALL T PETTIGREW,109,STATE HOUSE,61,REPUBLICAN,REPUBLICAN
NEW MEXICO,LEA,PRECINCT 035,RANDALL T PETTIGREW,140,STATE HOUSE,61,REPUBLICAN,REPUBLICAN
NEW MEXICO,LEA,PRECINCT 036,RANDALL T PETTIGREW,250,STATE HOUSE,61,REPUBLICAN,REPUBLICAN
NEW MEXICO,LEA,PRECINCT 052,RANDALL T PETTIGREW,210,STATE HOUSE,61,REPUBLICAN,REPUBLICAN
NEW MEXICO,LEA,PRECINCT 053,RANDALL T PETTIGREW,276,STATE HOUSE,61,REPUBLICAN,REPUBLICAN
NEW MEXICO,LEA,PRECINCT 054,RANDALL T PETTIGREW,143,STATE HOUSE,61,REPUBLICAN,REPUBLICAN
NEW MEXICO,LEA,PRECINCT 055,RANDALL T PETTIGREW,90,STATE HOUSE,61,REPUBLICAN,REPUBLICAN
NEW MEXICO,LEA,PRECINCT 058,RANDALL T PETTIGREW,73,STATE HOUSE,61,REPUBLICAN,REPUBLICAN
NEW MEXICO,LEA,PRECINCT 059,RANDALL T PETTIGREW,38,STATE HOUSE,61,REPUBLICAN,REPUBLICAN
NEW MEXICO,LEA,PRECINCT 061,RANDALL T PETTIGREW,256,STATE HOUSE,61,REPUBLICAN,REPUBLICAN
NEW MEXICO,LEA,PRECINCT 062,RANDALL T PETTIGREW,216,STATE HOUSE,61,REPUBLICAN,REPUBLICAN
NEW MEXICO,LEA,PRECINCT 071,RANDALL T PETTIGREW,380,STATE HOUSE,61,REPUBLICAN,REPUBLICAN
NEW MEXICO,LEA,PRECINCT 072,RANDALL T PETTIGREW,473,STATE HOUSE,61,REPUBLICAN,REPUBLICAN
NEW MEXICO,LEA,PRECINCT 073,RANDALL T PETTIGREW,361,STATE HOUSE,61,REPUBLICAN,REPUBLICAN
NEW MEXICO,LEA,PRECINCT 074,RANDALL T PETTIGREW,221,STATE HOUSE,61,REPUBLICAN,REPUBLICAN
NEW MEXICO,LEA,PRECINCT 018,LARRY R SCOTT,280,STATE HOUSE,62,REPUBLICAN,REPUBLICAN
NEW MEXICO,LEA,PRECINCT 019,LARRY R SCOTT,369,STATE HOUSE,62,REPUBLICAN,REPUBLICAN
NEW MEXICO,LEA,PRECINCT 020,LARRY R SCOTT,466,STATE HOUSE,62,REPUBLICAN,REPUBLICAN
NEW MEXICO,LEA,PRECINCT 022,LARRY R SCOTT,819,STATE HOUSE,62,REPUBLICAN,REPUBLICAN
NEW MEXICO,LEA,PRECINCT 023,LARRY R SCOTT,648,STATE HOUSE,62,REPUBLICAN,REPUBLICAN
NEW MEXICO,LEA,PRECINCT 024,LARRY R SCOTT,386,STATE HOUSE,62,REPUBLICAN,REPUBLICAN
NEW MEXICO,LEA,PRECINCT 025,LARRY R SCOTT,389,STATE HOUSE,62,REPUBLICAN,REPUBLICAN
NEW MEXICO,LEA,PRECINCT 026,LARRY R SCOTT,679,STATE HOUSE,62,REPUBLICAN,REPUBLICAN
NEW MEXICO,LEA,PRECINCT 027,LARRY R SCOTT,532,STATE HOUSE,62,REPUBLICAN,REPUBLICAN
NEW MEXICO,LEA,PRECINCT 028,LARRY R SCOTT,294,STATE HOUSE,62,REPUBLICAN,REPUBLICAN
NEW MEXICO,LEA,PRECINCT 029,LARRY R SCOTT,432,STATE HOUSE,62,REPUBLICAN,REPUBLICAN
NEW MEXICO,LEA,PRECINCT 030,LARRY R SCOTT,273,STATE HOUSE,62,REPUBLICAN,REPUBLICAN
NEW MEXICO,LEA,PRECINCT 031,LARRY R SCOTT,358,STATE HOUSE,62,REPUBLICAN,REPUBLICAN
NEW MEXICO,LEA,PRECINCT 032,LARRY R SCOTT,390,STATE HOUSE,62,REPUBLICAN,REPUBLICAN
NEW MEXICO,LEA,PRECINCT 033,LARRY R SCOTT,382,STATE HOUSE,62,REPUBLICAN,REPUBLICAN
NEW MEXICO,LEA,PRECINCT 041,LARRY R SCOTT,698,STATE HOUSE,62,REPUBLICAN,REPUBLICAN
NEW MEXICO,LEA,PRECINCT 042,LARRY R SCOTT,391,STATE HOUSE,62,REPUBLICAN,REPUBLICAN
NEW MEXICO,LEA,PRECINCT 043,LARRY R SCOTT,480,STATE HOUSE,62,REPUBLICAN,REPUBLICAN
NEW MEXICO,LEA,PRECINCT 044,LARRY R SCOTT,324,STATE HOUSE,62,REPUBLICAN,REPUBLICAN
NEW MEXICO,LEA,PRECINCT 051,LARRY R SCOTT,154,STATE HOUSE,62,REPUBLICAN,REPUBLICAN
NEW MEXICO,LEA,PRECINCT 056,LARRY R SCOTT,271,STATE HOUSE,62,REPUBLICAN,REPUBLICAN
NEW MEXICO,LEA,PRECINCT 057,LARRY R SCOTT,376,STATE HOUSE,62,REPUBLICAN,REPUBLICAN
NEW MEXICO,CURRY,PRECINCT 004,MARTIN RUBEN ZAMORA,392,STATE HOUSE,63,REPUBLICAN,REPUBLICAN
NEW MEXICO,CURRY,PRECINCT 005,MARTIN RUBEN ZAMORA,168,STATE HOUSE,63,REPUBLICAN,REPUBLICAN
NEW MEXICO,CURRY,PRECINCT 006,MARTIN RUBEN ZAMORA,84,STATE HOUSE,63,REPUBLICAN,REPUBLICAN
NEW MEXICO,CURRY,PRECINCT 007,MARTIN RUBEN ZAMORA,150,STATE HOUSE,63,REPUBLICAN,REPUBLICAN
NEW MEXICO,CURRY,PRECINCT 008,MARTIN RUBEN ZAMORA,262,STATE HOUSE,63,REPUBLICAN,REPUBLICAN
NEW MEXICO,CURRY,PRECINCT 009,MARTIN RUBEN ZAMORA,232,STATE HOUSE,63,REPUBLICAN,REPUBLICAN
NEW MEXICO,CURRY,PRECINCT 020,MARTIN RUBEN ZAMORA,220,STATE HOUSE,63,REPUBLICAN,REPUBLICAN
NEW MEXICO,CURRY,PRECINCT 025,MARTIN RUBEN ZAMORA,74,STATE HOUSE,63,REPUBLICAN,REPUBLICAN
NEW MEXICO,CURRY,PRECINCT 026,MARTIN RUBEN ZAMORA,118,STATE HOUSE,63,REPUBLICAN,REPUBLICAN
NEW MEXICO,CURRY,PRECINCT 028,MARTIN RUBEN ZAMORA,89,STATE HOUSE,63,REPUBLICAN,REPUBLICAN
NEW MEXICO,CURRY,PRECINCT 030,MARTIN RUBEN ZAMORA,239,STATE HOUSE,63,REPUBLICAN,REPUBLICAN
NEW MEXICO,CURRY,PRECINCT 036,MARTIN RUBEN ZAMORA,154,STATE HOUSE,63,REPUBLICAN,REPUBLICAN
NEW MEXICO,CURRY,PRECINCT 004,RANDAL W BROWN,36,STATE HOUSE,63,DEMOCRAT,DEMOCRAT
NEW MEXICO,CURRY,PRECINCT 005,RANDAL W BROWN,63,STATE HOUSE,63,DEMOCRAT,DEMOCRAT
NEW MEXICO,CURRY,PRECINCT 006,RANDAL W BROWN,85,STATE HOUSE,63,DEMOCRAT,DEMOCRAT
NEW MEXICO,CURRY,PRECINCT 007,RANDAL W BROWN,164,STATE HOUSE,63,DEMOCRAT,DEMOCRAT
NEW MEXICO,CURRY,PRECINCT 008,RANDAL W BROWN,235,STATE HOUSE,63,DEMOCRAT,DEMOCRAT
NEW MEXICO,CURRY,PRECINCT 009,RANDAL W BROWN,197,STATE HOUSE,63,DEMOCRAT,DEMOCRAT
NEW MEXICO,CURRY,PRECINCT 020,RANDAL W BROWN,140,STATE HOUSE,63,DEMOCRAT,DEMOCRAT
NEW MEXICO,CURRY,PRECINCT 025,RANDAL W BROWN,76,STATE HOUSE,63,DEMOCRAT,DEMOCRAT
NEW MEXICO,CURRY,PRECINCT 026,RANDAL W BROWN,92,STATE HOUSE,63,DEMOCRAT,DEMOCRAT
NEW MEXICO,CURRY,PRECINCT 028,RANDAL W BROWN,72,STATE HOUSE,63,DEMOCRAT,DEMOCRAT
NEW MEXICO,CURRY,PRECINCT 030,RANDAL W BROWN,31,STATE HOUSE,63,DEMOCRAT,DEMOCRAT
NEW MEXICO,CURRY,PRECINCT 036,RANDAL W BROWN,24,STATE HOUSE,63,DEMOCRAT,DEMOCRAT
NEW MEXICO,ROOSEVELT,PCT 001,MARTIN RUBEN ZAMORA,213,STATE HOUSE,63,REPUBLICAN,REPUBLICAN
NEW MEXICO,ROOSEVELT,PCT 006,MARTIN RUBEN ZAMORA,250,STATE HOUSE,63,REPUBLICAN,REPUBLICAN
NEW MEXICO,ROOSEVELT,PCT 007,MARTIN RUBEN ZAMORA,98,STATE HOUSE,63,REPUBLICAN,REPUBLICAN
NEW MEXICO,ROOSEVELT,PCT 008,MARTIN RUBEN ZAMORA,149,STATE HOUSE,63,REPUBLICAN,REPUBLICAN
NEW MEXICO,ROOSEVELT,PCT 017,MARTIN RUBEN ZAMORA,305,STATE HOUSE,63,REPUBLICAN,REPUBLICAN
NEW MEXICO,ROOSEVELT,PCT 001,RANDAL W BROWN,130,STATE HOUSE,63,DEMOCRAT,DEMOCRAT
NEW MEXICO,ROOSEVELT,PCT 006,RANDAL W BROWN,24,STATE HOUSE,63,DEMOCRAT,DEMOCRAT
NEW MEXICO,ROOSEVELT,PCT 007,RANDAL W BROWN,58,STATE HOUSE,63,DEMOCRAT,DEMOCRAT
NEW MEXICO,ROOSEVELT,PCT 008,RANDAL W BROWN,184,STATE HOUSE,63,DEMOCRAT,DEMOCRAT
NEW MEXICO,ROOSEVELT,PCT 017,RANDAL W BROWN,69,STATE HOUSE,63,DEMOCRAT,DEMOCRAT
NEW MEXICO,SAN MIGUEL,PCT 017,MARTIN RUBEN ZAMORA,10,STATE HOUSE,63,REPUBLICAN,REPUBLICAN
NEW MEXICO,SAN MIGUEL,PCT 017,RANDAL W BROWN,28,STATE HOUSE,63,DEMOCRAT,DEMOCRAT
NEW MEXICO,GUADALUPE,PRECINCT 1,MARTIN RUBEN ZAMORA,206,STATE HOUSE,63,REPUBLICAN,REPUBLICAN
NEW MEXICO,GUADALUPE,PRECINCT 2,MARTIN RUBEN ZAMORA,205,STATE HOUSE,63,REPUBLICAN,REPUBLICAN
NEW MEXICO,GUADALUPE,PRECINCT 3,MARTIN RUBEN ZAMORA,191,STATE HOUSE,63,REPUBLICAN,REPUBLICAN
